site	dec_date	yyyymmdd	hhmmss	wind_dir	wind_spd	hfc134a	hfc134a_sd
mhd	2018.44770	20180613	0950	210	11	110.92	0.25
mhd	2018.53830	20180716	1130	270	6	108.70	0.11
mhd	2018.55732	20180723	1010	300	5	112.30	0.11
mhd	2018.58474	20180802	1020	190	5	114.73	0.08
mhd	2018.61774	20180814	1125	230	12	112.51	0.02
mhd	2018.67555	20180904	1350	290	7	109.62	0.17
mhd	2018.69167	20180910	1100	200	12	109.85	0.16
mhd	2018.76830	20181008	1020	205	17	111.47	0.13
mhd	2018.79016	20181016	0950	230	10	111.91	0.03
mhd	2018.86722	20181113	1250	180	12	112.65	0.22
mhd	2018.93012	20181206	1150	265	9	117.44	0.25
mhd	2018.96305	20181218	1220	215	14	112.68	0.02
mhd	2019.02081	20190108	1420	295	5	113.04	0.11
mhd	2019.10272	20190207	1150	250	12	114.09	0.09
mhd	2019.13286	20190218	1150	265	13	114.50	0.13
mhd	2019.17126	20190304	1215	250	13	113.91	0.10
mhd	2019.19033	20190311	1120	205	12	112.78	0.07
mhd	2019.24827	20190401	1450	235	8	113.39	0.05
mhd	2019.31625	20190426	1020	220	11	113.34	0.14
mhd	2019.40123	20190527	1045	270	11	114.91	0.01
mhd	2019.45888	20190617	1145	240	11	116.20	0.21
mhd	2019.49703	20190701	1000	320	8	115.08	0.05
mhd	2019.51912	20190709	1130	210	6	114.80	0.10
mhd	2019.59590	20190806	1207	270	8	116.61	0.02
mhd	2019.61777	20190814	1140	295	10	117.97	0.04
mhd	2019.66973	20190902	1050	240	12	115.63	0.20
mhd	2019.73543	20190926	1020	225	15	117.44	0.15
mhd	2019.76556	20191007	1020	225	14	117.29	0.09
mhd	2019.79011	20191016	0920	235	9	117.52	0.34
mhd	2019.84827	20191106	1450	290	17	117.91	0.07
mhd	2019.89996	20191125	1140	170	4	117.49	0.29
mhd	2019.92452	20191204	1050	260	9	117.97	0.15
mhd	2019.94656	20191212	1150	260	11	123.63	0.09
mhd	2020.00404	20200102	1130	200	15	116.93	0.02
mhd	2020.02577	20200110	1020	200	16	117.92	0.44
mhd	2020.11058	20200210	1120	250	15	118.93	0.06
mhd	2020.12978	20200217	1200	270	18	118.33	0.11
mlo	1994.85159	19941107	1958	340	3.1	1.35	0.12
mlo	1994.94748	19941212	1957	140	13.4	1.28	0.27
mlo	1995.01326	19950105	2009	274	7	1.46	0.07
mlo	1995.02421	19950109	2003	325	2.7	1.11	0.37
mlo	1995.06256	19950123	2002	350	3.1	1.22	0.04
mlo	1995.19686	19950313	2030	250	10	1.37	0.17
mlo	1995.21600	19950320	2007	120	11	1.56	0.27
mlo	1995.27626	19950411	2003	360	4	2.11	0.07
mlo	1995.31186	19950424	1952	300	7	2.04	0.44
mlo	1995.33107	19950501	2009	215	9	1.63	0.22
mlo	1995.35020	19950508	1945	360	5	1.70	0.19
mlo	1995.42691	19950605	1944	80	6	1.96	0.07
mlo	1995.44608	19950612	1940	90	8	1.64	0.06
mlo	1995.46530	19950619	2000	350	5	2.05	0.01
mlo	1995.48443	19950626	1935	330	4	1.91	0.14
mlo	1995.50364	19950703	1952	30	5	1.87	0.41
mlo	1995.54198	19950717	1943	340	4	1.68	0.02
mlo	1995.56119	19950724	2002	320	4	1.66	0.34
mlo	1995.58036	19950731	1958	130	8	2.17	0.20
mlo	1995.61890	19950814	2133	26	2	2.17	0.04
mlo	1995.68448	19950907	2001	52	3	2.35	0.10
mlo	1995.69546	19950911	2016	330	3	2.10	0.10
mlo	1995.73380	19950925	2005	55	4	2.28	0.02
mlo	1995.75306	19951002	2046	330	5	2.32	0.09
mlo	1995.78045	19951012	2046	30	4	2.77	0.12
mlo	1995.81044	19951023	1929	100	8	2.10	0.11
mlo	1995.84902	19951106	2127	335	6	2.32	0.13
mlo	1995.88745	19951120	2202	55	4	2.56	0.12
mlo	1995.94476	19951211	2007	34	3	2.28	0.06
mlo	1995.96411	19951218	2137	134	7	2.19	0.20
mlo	1996.02164	19960108	2206	355	4	2.92	0.11
mlo	1996.07895	19960129	2131	320	5	2.69	0.04
mlo	1996.15555	19960226	2222	300	3	3.10	0.25
mlo	1996.20188	19960314	2121	90	7	2.63	0.13
mlo	1996.27021	19960408	2132	350	6	2.68	0.04
mlo	1996.30842	19960422	2112	75	7	3.32	0.14
mlo	1996.34692	19960506	2323	306	9	3.07	0.02
mlo	1996.38494	19960520	2119	60	5	3.50	0.07
mlo	1996.42315	19960603	2058	357	10	2.90	0.11
mlo	1996.44230	19960610	2110	25	6	3.20	0.06
mlo	1996.51875	19960708	2040	330	5	3.99	0.16
mlo	1996.55699	19960722	2038	330	5	3.20	0.09
mlo	1996.63358	19960819	2121	135	6	3.62	0.01
mlo	1996.68011	19960905	2204	332	3	3.95	0.01
mlo	1996.74830	19960930	2102	354	4	3.64	0.26
mlo	1996.76739	19961007	2047	337	5	3.95	0.06
mlo	1996.80573	19961021	2134	30	5	3.88	0.10
mlo	1996.84395	19961104	2117	360	3	3.93	0.10
mlo	1996.95865	19961216	2049	269	9	4.76	0.16
mlo	1996.97770	19961223	2007	227	18	4.54	0.27
mlo	1997.01610	19970106	2104	240	12	4.89	0.09
mlo	1997.12033	19970213	2205	330	3	5.15	0.52
mlo	1997.21627	19970320	2233	30	3	5.72	0.02
mlo	1997.22703	19970324	2046	250	7	4.55	0.12
mlo	1997.26541	19970407	2100	350	4	5.15	0.26
mlo	1997.32295	19970428	2105	80	1	5.14	0.04
mlo	1997.36123	19970512	2025	331	9	5.78	0.37
mlo	1997.38058	19970519	2153	346	8	5.69	0.02
mlo	1997.44632	19970612	2146	26	5	5.90	0.38
mlo	1997.47626	19970623	2001	306	5	5.07	0.43
mlo	1997.51469	19970707	2041	112	12	4.79	0.23
mlo	1997.57226	19970728	2059	350	3	5.77	0.14
mlo	1997.61073	19970811	2200	340	3	6.70	0.02
mlo	1997.65723	19970828	2122	-99	-99	6.60	0.09
mlo	1997.67105	19970902	2225	360	3	5.57	0.11
mlo	1997.72563	19970922	2030	340	2	6.75	0.19
mlo	1997.76407	19971006	2113	90	5	5.89	0.11
mlo	1997.84070	19971103	2033	340	4	7.84	0.61
mlo	1997.85992	19971110	2053	70	5	8.29	0.18
mlo	1997.95576	19971215	2030	50	2	6.82	0.17
mlo	1997.97520	19971222	2244	34	3	8.16	0.26
mlo	1998.01342	19980105	2133	243	11	7.01	0.23
mlo	1998.04091	19980115	2223	330	3	6.82	0.15
mlo	1998.05999	19980122	2133	280	8.5	7.29	0.38
mlo	1998.09007	19980202	2100	46	2	7.39	0.23
mlo	1998.11744	19980212	2046	350	3	7.05	0.45
mlo	1998.16679	19980302	2107	322	6	7.20	0.17
mlo	1998.18615	19980309	2242	351	5	7.39	0.27
mlo	1998.20515	19980316	2108	24	4	7.75	0.03
mlo	1998.28186	19980413	2106	74	8	7.43	0.19
mlo	1998.30099	19980420	2039	344	5	7.84	0.12
mlo	1998.32026	19980427	2130	310	6	8.04	0.15
mlo	1998.37788	19980518	2215	322	5	7.78	0.12
mlo	1998.40518	19980528	2120	62	6	7.77	0.14
mlo	1998.44367	19980611	2234	20	7	8.19	0.03
mlo	1998.45437	19980615	2016	340	6	8.33	0.29
mlo	1998.47357	19980622	2026	2	3	8.15	0.07
mlo	1998.53941	19980716	2115	17	4	8.78	0.07
mlo	1998.55037	19980720	2112	115	10	8.36	0.02
mlo	1998.56945	19980727	2021	355	4	8.53	0.18
mlo	1998.58864	19980803	2027	84	7	8.58	0.33
mlo	1998.62701	19980817	2035	325	5	8.74	0.20
mlo	1998.64631	19980824	2143	348	1	8.93	0.03
mlo	1998.68755	19980908	2258	44	3	9.75	0.06
mlo	1998.70366	19980914	2006	40	3	8.37	0.03
mlo	1998.72290	19980921	2035	100	7	10.04	0.06
mlo	1998.78896	19981015	2317	331	7	9.67	0.10
mlo	1998.82714	19981029	2146	320	6	9.85	0.18
mlo	1998.84639	19981105	2225	330	4	11.00	0.09
mlo	1998.86554	19981112	2210	11	4	9.49	0.25
mlo	1998.88454	19981119	2035	101	6	10.01	0.15
mlo	1998.89568	19981123	2208	30	5	9.90	0.20
mlo	1998.94247	19981211	0000	102	9	10.19	0.16
mlo	1998.96151	19981217	2250	50	2	10.53	0.44
mlo	1998.97258	19981221	2348	43	4	10.75	0.18
mlo	1998.99152	19981228	2143	333	4	10.58	0.18
mlo	1999.03011	19990111	2346	25	4	10.10	0.03
mlo	1999.05725	19990121	2132	330	5	10.08	0.14
mlo	1999.06824	19990125	2146	180	32	10.73	0.13
mlo	1999.08742	19990201	2149	118	9	10.78	0.35
mlo	1999.10654	19990208	2120	130	14	10.42	0.08
mlo	1999.13389	19990218	2053	350	4	10.41	0.05
mlo	1999.16405	19990301	2105	351	5	9.57	0.08
mlo	1999.21075	19990318	2208	318	4	10.58	0.20
mlo	1999.22166	19990322	2143	135	9	10.62	0.04
mlo	1999.24090	19990329	2215	40	3	10.50	0.14
mlo	1999.26813	19990408	2047	350	5	11.39	0.10
mlo	1999.28736	19990415	2119	299	11	10.86	0.14
mlo	1999.37492	19990517	2017	320	6	10.61	0.15
mlo	1999.39431	19990524	2210	70	8	11.25	0.37
mlo	1999.42161	19990603	2120	350	6	11.89	0.27
mlo	1999.43256	19990607	2116	360	6	12.11	0.02
mlo	1999.45992	19990617	2055	294	4	10.60	0.68
mlo	1999.47092	19990621	2117	39	2	12.17	0.13
mlo	1999.49032	19990628	2311	30	7	12.02	0.07
mlo	1999.53656	19990715	2018	35	6	11.30	0.25
mlo	1999.55578	19990722	2040	30	5	11.02	0.09
mlo	1999.57771	19990730	2042	320	4	11.99	0.13
mlo	1999.58616	19990802	2248	34	4	12.06	0.05
mlo	1999.60520	19990809	2135	25	4	12.19	0.02
mlo	1999.62438	19990816	2132	10	11	12.11	0.19
mlo	1999.64358	19990823	2146	58	5	11.38	0.02
mlo	1999.69009	19990909	2110	28	3	12.81	0.21
mlo	1999.72859	19990923	2226	60	6	13.66	0.15
mlo	1999.74757	19990930	2041	46	5	11.97	0.05
mlo	1999.75856	19991004	2059	337	4	13.27	0.14
mlo	1999.78605	19991014	2147	50	6	14.10	0.14
mlo	1999.79698	19991018	2134	25	3	13.40	0.15
mlo	1999.82435	19991028	2116	35	5	13.28	0.27
mlo	1999.84357	19991104	2139	94	5	12.52	0.16
mlo	1999.85453	19991108	2140	36	5	13.34	0.08
mlo	1999.87371	19991115	2142	59	3	13.51	0.27
mlo	1999.89291	19991122	2152	336	3	13.38	0.15
mlo	1999.92306	19991203	2159	140	12	13.27	0.15
mlo	1999.93947	19991209	2148	150	15	13.79	0.02
mlo	1999.96954	19991220	2112	353	3	13.42	0.01
mlo	1999.99699	19991230	2140	286	7	14.06	0.22
mlo	2000.00795	20000103	2150	359	3	13.36	0.03
mlo	2000.03537	20000113	2242	342	3	13.51	0.03
mlo	2000.05428	20000120	2046	331	3	14.00	0.16
mlo	2000.09261	20000203	2128	66	5	12.88	0.15
mlo	2000.11170	20000210	2110	36	3	13.12	0.03
mlo	2000.13086	20000217	2130	309	5	12.99	0.33
mlo	2000.15001	20000224	2143	68	3	12.64	0.05
mlo	2000.18006	20000306	2140	280	5	13.23	0.06
mlo	2000.21838	20000320	2214	120	10	13.99	0.13
mlo	2000.24570	20000330	2215	281	8	14.42	0.06
mlo	2000.27575	20000410	2210	300	4	15.34	0.16
mlo	2000.29492	20000417	2233	350	5	14.43	0.04
mlo	2000.31386	20000424	2056	158	13	13.73	0.15
mlo	2000.34118	20000504	2054	84	9	13.12	0.38
mlo	2000.37963	20000518	2238	330	4	15.15	0.19
mlo	2000.39873	20000525	2225	90	5	15.83	0.16
mlo	2000.44780	20000612	2130	14	4	14.31	0.25
mlo	2000.46697	20000619	2153	358	4	15.11	0.01
mlo	2000.48612	20000626	2203	23	3	14.59	0.04
mlo	2000.50526	20000703	2212	78	8	13.70	0.04
mlo	2000.52439	20000710	2213	345	5	15.71	0.19
mlo	2000.58992	20000803	2151	32	4	16.10	0.12
mlo	2000.61987	20000814	2056	309	3	15.52	0.20
mlo	2000.64729	20000824	2149	35	4	15.90	0.09
mlo	2000.66624	20000831	2015	312	2	15.15	0.12
mlo	2000.68308	20000907	0010	21	4	15.91	0.20
mlo	2000.72369	20000921	2052	93	2	15.94	0.31
mlo	2000.78110	20001012	2112	324	5	16.92	0.13
mlo	2000.81117	20001023	2117	3	1	17.34	0.01
mlo	2000.83040	20001030	2215	15	3	16.84	0.03
mlo	2000.85768	20001109	2153	315	4	17.37	0.10
mlo	2000.88771	20001120	2140	132	6	18.02	0.02
mlo	2000.90961	20001128	2200	74	4	16.10	0.15
mlo	2000.92860	20001205	2047	346	3	17.24	0.06
mlo	2000.94503	20001211	2107	3	3	17.13	0.10
mlo	2000.97246	20001221	2206	347	3	16.67	0.11
mlo	2000.98599	20001226	2054	319	4	16.25	0.07
mlo	2001.01074	20010104	2206	309	3	16.74	0.03
mlo	2001.02150	20010108	2021	113	6	16.40	0.17
mlo	2001.04901	20010118	2121	108	8	17.38	0.04
mlo	2001.08742	20010201	2150	129	9	16.68	0.04
mlo	2001.11748	20010212	2107	113	4	17.79	0.57
mlo	2001.14499	20010222	2206	355	3	16.92	0.02
mlo	2001.16407	20010301	2117	283	3	17.13	0.16
mlo	2001.18320	20010308	2049	20	2	17.75	0.06
mlo	2001.20244	20010315	2120	13	4	18.37	0.04
mlo	2001.24074	20010329	2055	25	3	17.85	0.24
mlo	2001.27900	20010412	2005	31	2	18.53	0.17
mlo	2001.29831	20010419	2110	356	3	18.10	0.08
mlo	2001.31755	20010426	2143	338	3	17.33	0.11
mlo	2001.35583	20010510	2106	329	4	18.17	0.24
mlo	2001.38599	20010521	2116	49	3	17.54	0.06
mlo	2001.43262	20010607	2147	283	2	17.49	0.19
mlo	2001.45170	20010614	2052	357	4	18.30	0.17
mlo	2001.47088	20010621	2052	350	3	18.37	0.23
mlo	2001.49015	20010628	2141	351	4	18.49	0.07
mlo	2001.52845	20010712	2115	64	4	19.01	0.11
mlo	2001.54762	20010719	2108	88	6	18.38	0.04
mlo	2001.55857	20010723	2105	1	2	19.18	0.25
mlo	2001.60516	20010809	2112	160	8	19.24	0.39
mlo	2001.63526	20010820	2052	56	4	20.19	0.49
mlo	2001.66277	20010830	2154	26	2	19.27	0.20
mlo	2001.68178	20010906	2026	313	5	19.96	0.32
mlo	2001.69287	20010910	2132	344	3	19.32	0.03
mlo	2001.71200	20010917	2106	93	5	19.47	0.22
mlo	2001.73932	20010927	2029	64	5	20.02	0.13
mlo	2001.77786	20011011	2205	150	5	19.27	0.26
mlo	2001.79691	20011018	2057	326	3	20.50	0.10
mlo	2001.81619	20011025	2148	327	4	19.73	0.14
mlo	2001.83536	20011101	2147	132	13	19.64	0.03
mlo	2001.84620	20011105	2041	357	3	20.76	0.16
mlo	2001.87360	20011115	2046	330	4	21.12	0.69
mlo	2001.91197	20011129	2053	149	13	20.07	0.02
mlo	2001.93117	20011206	2103	129	8	20.93	0.19
mlo	2001.96127	20011217	2044	128	4	21.06	0.11
mlo	2001.99962	20011231	2039	263	11	20.83	0.06
mlo	2002.03809	20020114	2139	30	5	21.15	0.23
mlo	2002.06548	20020124	2134	42	3	20.14	0.08
mlo	2002.07644	20020128	2135	346	1	19.94	0.31
mlo	2002.12304	20020214	2150	345	3	20.52	0.28
mlo	2002.14214	20020221	2111	360	1	21.31	0.18
mlo	2002.16162	20020228	2346	291	3	21.38	0.15
mlo	2002.18049	20020307	2105	320	5	20.97	0.13
mlo	2002.19966	20020314	2103	330	3	21.21	0.27
mlo	2002.21884	20020321	2104	357	3	21.25	0.15
mlo	2002.23802	20020328	2104	315	4	21.01	0.07
mlo	2002.24898	20020401	2106	260	17	20.22	0.17
mlo	2002.26817	20020408	2110	225	12	20.84	0.01
mlo	2002.28734	20020415	2106	315	6	21.11	0.29
mlo	2002.30654	20020422	2116	51	3	22.48	0.11
mlo	2002.32564	20020429	2036	199	5	22.29	0.18
mlo	2002.34478	20020506	2018	289	1	21.49	0.28
mlo	2002.36397	20020513	2021	208	3	20.97	0.16
mlo	2002.38325	20020520	2116	352	4	21.33	0.04
mlo	2002.41051	20020530	2005	310	9	20.82	0.10
mlo	2002.42970	20020606	2012	68	7	22.55	0.02
mlo	2002.44083	20020610	2139	338	6	23.36	0.38
mlo	2002.45988	20020617	2031	351	3	22.73	0.07
mlo	2002.47919	20020624	2140	24	2	21.63	0.35
mlo	2002.49836	20020701	2136	203	11	21.62	0.03
mlo	2002.51750	20020708	2116	331	5	23.10	0.01
mlo	2002.53668	20020715	2118	318	5	22.50	0.09
mlo	2002.57482	20020729	1924	65	2	22.34	0.17
mlo	2002.59414	20020805	2041	340	3	23.25	0.24
mlo	2002.61325	20020812	2005	19	1	23.66	0.24
mlo	2002.63251	20020819	2049	154	9	23.93	0.00
mlo	2002.65166	20020826	2032	310	5	24.02	0.10
mlo	2002.67906	20020905	2033	190	2	22.92	0.18
mlo	2002.69000	20020909	2026	106	4	22.59	0.24
mlo	2002.70923	20020916	2051	23	3	23.37	0.10
mlo	2002.72837	20020923	2030	60	5	24.59	0.11
mlo	2002.74763	20020930	2113	52	7	25.03	0.25
mlo	2002.76673	20021007	2031	345	4	24.84	0.04
mlo	2002.79418	20021017	2102	346	2	22.62	0.05
mlo	2002.80523	20021021	2151	70	5	23.72	0.19
mlo	2002.82431	20021028	2059	5	3	24.18	0.21
mlo	2002.84361	20021104	2204	19	2	25.81	0.06
mlo	2002.87102	20021114	2206	343	3	24.00	0.15
mlo	2002.88174	20021118	2005	65	4	24.83	0.08
mlo	2002.92018	20021202	2048	318	4	23.61	0.04
mlo	2002.93921	20021209	1930	0	2	24.47	0.26
mlo	2002.95843	20021216	1949	109	4	23.87	0.15
mlo	2002.97776	20021223	2109	123	6	25.24	0.33
mlo	2002.99680	20021230	2000	70	4	24.91	0.33
mlo	2003.01613	20030106	2120	334	4	25.82	0.00
mlo	2003.03517	20030113	2005	284	1	24.86	0.19
mlo	2003.05726	20030121	2137	260	9	26.09	0.20
mlo	2003.07366	20030127	2118	62	8	24.34	0.32
mlo	2003.09285	20030203	2123	309	5	24.77	0.06
mlo	2003.11200	20030210	2107	355	1	23.41	0.16
mlo	2003.13935	20030220	2043	353	3	25.72	0.49
mlo	2003.15032	20030224	2047	92	5	25.77	0.12
mlo	2003.16949	20030303	2043	356	2	26.56	0.06
mlo	2003.18872	20030310	2113	323	3	25.28	0.48
mlo	2003.20785	20030317	2046	334	4	25.32	0.22
mlo	2003.22705	20030324	2057	332	4	24.75	0.01
mlo	2003.24623	20030331	2059	23	1	24.52	0.29
mlo	2003.26535	20030407	2028	332	6	25.43	0.01
mlo	2003.28461	20030414	2112	49	2	26.91	0.15
mlo	2003.30371	20030421	2028	315	4	26.92	0.07
mlo	2003.32295	20030428	2102	322	6	26.21	0.04
mlo	2003.34204	20030505	2018	46	5	24.75	0.02
mlo	2003.36128	20030512	2047	222	6	24.74	0.39
mlo	2003.38047	20030519	2054	340	2	26.58	0.06
mlo	2003.39937	20030526	1828	329	2	25.77	0.03
mlo	2003.40271	20030527	2344	31	4	25.92	0.18
mlo	2003.40507	20030528	2023	333	2	25.74	0.05
mlo	2003.40799	20030529	2202	345	4	25.44	0.04
mlo	2003.41880	20030602	2043	302	6	25.56	0.05
mlo	2003.43792	20030609	2011	46	3	26.59	0.25
mlo	2003.45993	20030617	2057	339	5	25.76	0.04
mlo	2003.46271	20030618	2120	142	10	25.82	0.08
mlo	2003.47634	20030623	2044	54	6	25.34	0.04
mlo	2003.49550	20030630	2033	339	3	26.98	0.21
mlo	2003.51482	20030707	2147	73	5	27.87	0.33
mlo	2003.55316	20030721	2140	92	7	26.75	0.01
mlo	2003.57220	20030728	2026	123	7	26.74	0.19
mlo	2003.62974	20030818	2030	344	5	28.08	0.07
mlo	2003.64894	20030825	2045	43	5	26.08	0.01
mlo	2003.67640	20030904	2118	50	2	27.85	0.02
mlo	2003.69013	20030909	2130	345	5	28.55	0.07
mlo	2003.70646	20030915	2035	318	5	27.72	0.16
mlo	2003.72567	20030922	2054	338	5	28.96	0.09
mlo	2003.74483	20030929	2044	34	4	27.92	0.21
mlo	2003.76404	20031006	2059	332	3	28.75	0.16
mlo	2003.78602	20031014	2130	60	6	27.88	0.15
mlo	2003.80526	20031021	2206	235	1	28.25	0.08
mlo	2003.82154	20031027	2042	339	2	28.85	0.13
mlo	2003.84081	20031103	2132	51	4	29.24	0.15
mlo	2003.85986	20031110	2023	152	8	29.12	0.18
mlo	2003.87912	20031117	2107	353	3	30.21	0.07
mlo	2003.89818	20031124	2005	254	9	30.82	0.34
mlo	2003.93671	20031208	2137	98	7	28.75	0.04
mlo	2003.97489	20031222	2003	101	11	28.89	0.04
mlo	2003.99410	20031229	2018	150	11	28.75	0.12
mlo	2004.01331	20040105	2054	227	8	28.57	0.02
mlo	2004.03236	20040112	2016	240	10	28.04	0.01
mlo	2004.05431	20040120	2102	20	2	28.22	0.09
mlo	2004.07074	20040126	2121	119	4	29.10	0.03
mlo	2004.08983	20040202	2102	92	13	28.36	0.14
mlo	2004.10891	20040209	2039	356	2	29.05	0.10
mlo	2004.13090	20040217	2152	290	7	29.09	0.03
mlo	2004.14713	20040223	2022	321	4	28.18	0.14
mlo	2004.18547	20040308	2111	80	6	31.26	0.17
mlo	2004.20450	20040315	2019	314	3	29.67	0.02
mlo	2004.22375	20040322	2123	320	5	29.08	0.02
mlo	2004.24281	20040329	2052	348	1	28.69	0.25
mlo	2004.26198	20040405	2112	40	3	30.21	0.36
mlo	2004.28099	20040412	2011	119	5	31.40	0.25
mlo	2004.30022	20040419	2108	58	7	31.42	0.05
mlo	2004.31924	20040426	2012	325	3	30.80	0.08
mlo	2004.33845	20040503	2059	51	4	29.80	0.14
mlo	2004.35753	20040510	2030	253	9	30.30	0.43
mlo	2004.37666	20040517	2036	242	9	30.46	0.00
mlo	2004.39584	20040524	2101	51	4	31.78	0.14
mlo	2004.41787	20040601	2235	330	3	31.87	0.14
mlo	2004.43408	20040607	2055	111	11	29.47	0.02
mlo	2004.45313	20040614	2018	35	3	31.07	0.13
mlo	2004.47232	20040621	2050	312	5	29.47	0.55
mlo	2004.49139	20040628	2020	243	2	30.55	0.01
mlo	2004.51348	20040706	2227	230	5	32.13	0.12
mlo	2004.52974	20040712	2115	43	3	30.79	0.13
mlo	2004.56802	20040726	2128	66	4	31.93	0.11
mlo	2004.58704	20040802	2032	350	2	31.55	0.11
mlo	2004.60626	20040809	2121	55	3	31.87	0.45
mlo	2004.63076	20040818	2035	38	2	32.50	0.07
mlo	2004.64989	20040825	2036	36	2	32.59	0.01
mlo	2004.66909	20040901	2116	344	3	31.96	0.16
mlo	2004.68833	20040908	2216	40	4	32.28	0.07
mlo	2004.70736	20040915	2125	128	6	32.65	0.06
mlo	2004.72649	20040922	2131	167	9	32.82	0.16
mlo	2004.74551	20040929	2032	302	3	32.54	0.03
mlo	2004.76462	20041006	2024	336	3	35.13	0.07
mlo	2004.78657	20041014	2113	326	4	33.16	0.02
mlo	2004.80301	20041020	2141	325	3	33.17	0.00
mlo	2004.82204	20041027	2049	39	4	32.75	0.04
mlo	2004.83857	20041102	2158	13	2	33.64	0.12
mlo	2004.86036	20041110	2124	48	4	34.16	0.08
mlo	2004.87955	20041117	2156	53	4	34.75	0.05
mlo	2004.89857	20041124	2104	2	1	33.43	0.27
mlo	2004.93679	20041208	2048	346	2	33.93	0.23
mlo	2004.95593	20041215	2051	49	1	33.53	0.06
mlo	2004.97513	20041222	2132	358	2	33.85	0.06
mlo	2004.99429	20041229	2153	302	5	32.84	0.14
mlo	2005.03279	20050112	2314	224	10	33.97	0.03
mlo	2005.05171	20050119	2100	278	7	32.49	0.26
mlo	2005.07095	20050126	2131	71	2	33.63	0.08
mlo	2005.09014	20050202	2135	314	1	33.45	0.22
mlo	2005.10943	20050209	2235	20	2	34.13	0.13
mlo	2005.12836	20050216	2025	104	7	34.81	0.11
mlo	2005.14759	20050223	2055	336	3	33.89	0.07
mlo	2005.16728	20050303	0121	284	5	34.89	0.24
mlo	2005.18601	20050309	2126	267	9	33.14	0.08
mlo	2005.20523	20050316	2150	270	11	34.80	0.47
mlo	2005.24361	20050330	2201	108	6	35.63	0.12
mlo	2005.26540	20050407	2053	355	3	34.49	0.06
mlo	2005.28182	20050413	2046	335	3	34.89	0.40
mlo	2005.29824	20050419	2035	60	5	33.97	0.25
mlo	2005.32016	20050427	2035	294	6	34.00	0.22
mlo	2005.33937	20050504	2055	347	4	34.35	0.27
mlo	2005.35857	20050511	2106	323	3	34.24	0.06
mlo	2005.37781	20050518	2135	95	4	34.57	0.04
mlo	2005.39685	20050525	2022	17	2	35.44	0.15
mlo	2005.41631	20050601	2253	33	2	35.79	0.30
mlo	2005.43520	20050608	2021	206	8	34.63	0.25
mlo	2005.45439	20050615	2025	348	3	34.53	0.10
mlo	2005.47356	20050622	2021	135	6	37.24	0.04
mlo	2005.49285	20050629	2124	53	2	35.78	0.31
mlo	2005.51208	20050706	2148	99	6	36.80	0.03
mlo	2005.53126	20050713	2152	158	8	36.08	0.07
mlo	2005.55032	20050720	2048	133	9	35.59	0.13
mlo	2005.56679	20050726	2103	345	7	38.54	0.06
mlo	2005.58887	20050803	2231	59	8	37.26	0.24
mlo	2005.60780	20050810	2022	355	1	36.32	0.03
mlo	2005.62431	20050816	2057	47	4	36.20	0.15
mlo	2005.64630	20050824	2137	54	2	37.42	0.09
mlo	2005.66534	20050831	2024	50	3	36.43	0.25
mlo	2005.68460	20050907	2105	153	5	36.37	0.02
mlo	2005.70388	20050914	2200	359	1	37.61	0.01
mlo	2005.72303	20050921	2147	344	3	38.41	0.18
mlo	2005.74203	20050928	2013	2	3	39.38	0.56
mlo	2005.76153	20051005	2300	164	12	36.82	0.01
mlo	2005.78047	20051012	2056	155	9	38.77	0.06
mlo	2005.79968	20051019	2110	60	2	39.06	0.11
mlo	2005.81890	20051026	2134	337	4	39.50	0.41
mlo	2005.83791	20051102	2007	124	8	37.28	0.04
mlo	2005.85710	20051109	2012	86	4	39.46	0.11
mlo	2005.87655	20051116	2235	85	6	38.91	0.08
mlo	2005.89554	20051123	2054	342	4	38.15	0.14
mlo	2005.91473	20051130	2104	336	5	37.26	0.49
mlo	2005.93382	20051207	2017	66	9	39.44	0.35
mlo	2005.95304	20051214	2036	130	14	38.14	0.00
mlo	2005.97225	20051221	2052	326	3	38.36	0.11
mlo	2005.99146	20051228	2109	164	10	38.11	0.49
mlo	2006.01066	20060104	2124	281	7	38.37	0.05
mlo	2006.02990	20060111	2154	186	10	37.86	0.33
mlo	2006.04893	20060118	2038	82	5	38.58	0.19
mlo	2006.06821	20060125	2130	172	15	38.02	0.39
mlo	2006.08731	20060201	2052	64	2	37.40	0.20
mlo	2006.10649	20060208	2053	300	6	38.65	0.31
mlo	2006.12579	20060215	2153	349	3	40.24	0.07
mlo	2006.14528	20060223	0041	273	9	38.71	0.35
mlo	2006.16399	20060301	2033	287	9	37.01	0.09
mlo	2006.18331	20060308	2149	90	1	39.13	0.32
mlo	2006.20254	20060315	2214	162	1	38.44	0.02
mlo	2006.22154	20060322	2042	350	1	37.97	0.01
mlo	2006.25995	20060405	2112	340	2	39.31	0.46
mlo	2006.27919	20060412	2143	335	3	40.20	0.01
mlo	2006.29821	20060419	2021	321	4	38.83	0.08
