site	dec_date	yyyymmdd	hhmmss	wind_dir	wind_spd	F227_	F227__sd
kum	2019.63265	20190819	2203	5	3	1.66	0.01
kum	2019.65204	20190826	2352	60	2.4	1.66	0.01
kum	2019.68205	20190906	2246	30	1.3	1.67	0.01
kum	2019.69593	20190912	0020	15	4.3	1.65	0.02
kum	2019.70954	20190916	2336	90	2.6	1.69	0.00
kum	2019.72873	20190923	2338	90	3.5	1.66	0.01
kum	2019.74800	20191001	0030	30	2.7	1.70	0.00
kum	2019.77138	20191009	1315	45	3.3	1.68	0.02
kum	2019.79173	20191016	2333	60	3.2	1.69	0.01
kum	2019.81096	20191024	0001	75	2.7	1.70	0.00
kum	2019.82468	20191029	0012	60	2.4	1.68	0.01
kum	2019.85210	20191108	0022	15	1.6	1.71	0.02
kum	2019.86855	20191114	0031	60	2.7	1.69	0.02
kum	2019.88761	20191120	2330	45	4.1	1.71	0.00
kum	2019.92051	20191202	2338	30	2.2	1.73	0.00
kum	2019.95784	20191216	1442	15	4.5	1.71	0.00
kum	2019.97698	20191223	1420	90	3.5	1.72	0.01
kum	2019.99869	20191231	1231	60	4.7	1.72	0.01
kum	2020.02174	20200108	2259	30	5.3	1.72	0.01
kum	2020.04517	20200117	1248	10	3.3	1.78	0.00
kum	2020.06545	20200124	2256	90	2.4	1.72	0.01
kum	2020.07368	20200127	2314	90	3.1	1.73	0.02
kum	2020.09292	20200204	0012	45	3.3	1.71	0.01
kum	2020.12292	20200214	2345	60	3.8	1.74	0.03
kum	2020.13937	20200221	0014	30	1.3	1.74	0.01
kum	2020.15575	20200227	0009	15	4.9	1.75	0.00
kum	2020.17759	20200305	2355	45	3	1.74	0.00
lef	2011.47311	20110622	1628	-99	-99	0.75	0.00
lef	2011.49217	20110629	1525	-99	-99	0.73	0.01
lef	2011.51143	20110706	1608	-99	-99	0.78	0.02
lef	2011.53059	20110713	1600	-99	-99	0.77	0.04
lef	2011.54979	20110720	1609	-99	-99	0.79	0.03
lef	2011.56627	20110726	1629	-99	-99	0.75	0.01
lef	2011.58814	20110803	1608	-99	-99	0.78	0.00
lef	2011.64568	20110824	1610	-99	-99	0.76	0.01
lef	2011.66483	20110831	1557	-99	-99	0.77	0.01
lef	2011.68402	20110907	1600	-99	-99	0.76	0.01
lef	2011.70320	20110914	1601	-99	-99	0.80	0.01
lef	2011.74155	20110928	1601	-99	-99	0.83	0.01
lef	2011.76345	20111006	1549	-99	-99	0.81	0.00
lef	2011.77992	20111012	1604	-99	-99	0.86	0.01
lef	2011.79916	20111019	1637	-99	-99	0.79	0.02
lef	2011.83755	20111102	1656	-99	-99	0.79	0.02
lef	2011.87583	20111116	1618	-99	-99	0.81	0.02
lef	2011.89229	20111122	1630	-99	-99	0.81	0.01
lef	2011.95264	20111214	1705	-99	-99	0.94	0.01
lef	2011.97459	20111222	1724	-99	-99	0.82	0.03
lef	2012.01031	20120104	1832	-99	-99	0.82	0.02
lef	2012.02937	20120111	1801	-99	-99	0.83	0.01
lef	2012.08659	20120201	1639	-99	-99	0.80	0.01
lef	2012.10574	20120208	1647	-99	-99	0.82	0.02
lef	2012.12491	20120215	1715	-99	-99	0.85	0.00
lef	2012.14398	20120222	1645	-99	-99	0.83	0.02
lef	2012.18230	20120307	1719	-99	-99	0.84	0.00
lef	2012.20137	20120314	1652	-99	-99	0.93	0.02
lef	2012.22039	20120321	1554	-99	-99	0.80	0.03
lef	2012.23960	20120328	1638	-99	-99	0.83	0.00
lef	2012.27782	20120411	1622	-99	-99	0.83	0.01
lef	2012.29688	20120418	1550	-99	-99	0.88	0.03
lef	2012.31869	20120426	1523	-99	-99	0.86	0.00
lef	2012.33511	20120502	1534	-99	-99	0.96	0.03
lef	2012.37337	20120516	1540	-99	-99	0.84	0.00
lef	2012.39251	20120523	1548	-99	-99	0.91	0.02
lef	2012.43075	20120606	1542	-99	-99	0.83	0.02
lef	2012.44989	20120613	1549	-99	-99	0.86	0.01
lef	2012.46640	20120619	1654	-99	-99	0.85	0.00
lef	2012.49092	20120628	1614	-99	-99	0.87	0.01
lef	2012.50458	20120703	1613	-99	-99	0.84	0.00
lef	2012.52371	20120710	1617	-99	-99	0.86	0.01
lef	2012.56193	20120724	1602	-99	-99	0.83	0.01
lef	2012.60587	20120809	1758	-99	-99	0.85	0.00
lef	2012.62215	20120815	1700	-99	-99	0.85	0.00
lef	2012.65757	20120828	1608	-99	-99	0.87	0.00
lef	2012.67939	20120905	1545	-99	-99	0.87	0.01
lef	2012.69854	20120912	1557	-99	-99	0.92	0.02
lef	2012.73688	20120926	1645	-99	-99	0.89	0.00
lef	2012.75595	20121003	1618	-99	-99	0.89	0.04
lef	2012.77234	20121009	1615	-99	-99	0.87	0.00
lef	2012.83250	20121031	1643	-99	-99	0.89	0.00
lef	2012.87085	20121114	1732	-99	-99	1.00	0.02
lef	2012.90626	20121127	1636	-99	-99	0.93	0.01
lef	2012.92824	20121205	1739	-99	-99	0.91	0.01
lef	2012.96645	20121219	1719	-99	-99	0.89	0.02
lef	2013.02393	20130109	1737	-99	-99	0.94	0.02
lef	2013.08154	20130130	1816	-99	-99	1.12	0.02
lef	2013.10062	20130206	1725	-99	-99	0.90	0.01
lef	2013.11979	20130213	1721	-99	-99	0.88	0.03
lef	2013.13893	20130220	1704	-99	-99	0.88	0.00
lef	2013.18005	20130307	1715	-99	-99	0.93	0.01
lef	2013.19922	20130314	1708	-99	-99	0.94	0.01
lef	2013.23211	20130326	1716	-99	-99	0.95	0.01
lef	2013.25121	20130402	1637	-99	-99	0.94	0.01
lef	2013.27611	20130411	1844	-99	-99	0.91	0.01
lef	2013.30871	20130423	1618	-99	-99	0.94	0.01
lef	2013.34722	20130507	1739	-99	-99	0.95	0.00
lef	2013.36630	20130514	1649	-99	-99	0.90	0.00
lef	2013.38536	20130521	1545	-99	-99	0.89	0.01
lef	2013.40745	20130529	1718	-99	-99	1.08	0.01
lef	2013.44302	20130611	1653	-99	-99	1.00	0.01
lef	2013.50060	20130702	1713	-99	-99	0.95	0.02
lef	2013.55797	20130723	1549	-99	-99	0.94	0.01
lef	2013.57997	20130731	1631	-99	-99	0.96	0.01
lef	2013.64031	20130822	1706	-99	-99	0.97	0.02
lef	2013.67585	20130904	1629	-99	-99	0.94	0.02
lef	2013.69236	20130910	1707	-99	-99	0.99	0.03
lef	2013.71691	20130919	1606	-99	-99	1.07	0.01
lef	2013.82933	20131030	1656	-99	-99	1.18	0.02
lef	2013.84579	20131105	1705	-99	-99	0.97	0.03
lef	2013.86771	20131113	1711	-99	-99	0.99	0.01
lef	2013.88409	20131119	1637	-99	-99	0.98	0.02
lef	2013.94451	20131211	1756	-99	-99	1.00	0.01
lef	2013.96638	20131219	1729	-99	-99	1.00	0.02
lef	2014.00458	20140102	1606	-99	-99	1.03	0.02
lef	2014.03718	20140114	1344	-99	-99	1.01	0.00
lef	2014.07871	20140129	1728	-99	-99	1.05	0.01
lef	2014.09799	20140205	1822	-99	-99	1.06	0.01
lef	2014.11712	20140212	1759	-99	-99	1.05	0.02
lef	2014.17463	20140305	1747	-99	-99	1.01	0.02
lef	2014.19377	20140312	1724	-99	-99	1.04	0.02
lef	2014.21284	20140319	1629	-99	-99	1.16	0.00
lef	2014.23470	20140327	1600	-99	-99	1.08	0.02
lef	2014.25116	20140402	1610	-99	-99	1.03	0.03
lef	2014.27029	20140409	1543	-99	-99	0.99	0.01
lef	2014.28957	20140416	1639	-99	-99	1.06	0.02
lef	2014.32783	20140430	1546	-99	-99	1.10	0.00
lef	2014.34705	20140507	1611	-99	-99	1.08	0.02
lef	2014.38543	20140521	1621	-99	-99	1.06	0.01
lef	2014.42390	20140604	1722	-99	-99	1.05	0.00
lef	2014.44039	20140610	1748	-99	-99	1.07	0.03
lef	2014.45675	20140616	1706	-99	-99	1.06	0.04
lef	2014.53615	20140715	1639	-99	-99	1.05	0.01
lef	2014.57726	20140730	1648	-99	-99	1.06	0.01
lef	2014.59638	20140806	1618	-99	-99	1.08	0.00
lef	2014.61555	20140813	1612	-99	-99	1.07	0.03
lef	2014.63742	20140821	1546	-99	-99	1.20	0.01
lef	2014.65384	20140827	1536	-99	-99	1.07	0.01
lef	2014.67308	20140903	1609	-99	-99	1.09	0.03
lef	2014.71144	20140917	1613	-99	-99	1.07	0.02
lef	2014.72795	20140923	1648	-99	-99	1.05	0.01
lef	2014.74709	20140930	1628	-99	-99	1.06	0.02
lef	2014.77207	20141009	1918	-99	-99	1.06	0.01
lef	2014.78826	20141015	1711	-99	-99	1.07	0.01
lef	2014.80754	20141022	1801	-99	-99	1.13	0.01
lef	2014.82668	20141029	1742	-99	-99	1.10	0.02
lef	2014.86231	20141111	1752	-99	-99	1.12	0.02
lef	2014.88417	20141119	1722	-99	-99	1.14	0.01
lef	2014.89782	20141124	1654	-99	-99	1.14	0.04
lef	2014.92262	20141203	1811	-99	-99	1.13	0.02
lef	2014.97732	20141223	1722	-99	-99	1.18	0.02
lef	2015.01846	20150107	1745	-99	-99	1.12	0.05
lef	2015.03756	20150114	1659	-99	-99	1.21	0.04
lef	2015.05959	20150122	1800	-99	-99	1.13	0.02
lef	2015.11161	20150210	1744	-99	-99	1.14	0.00
lef	2015.13079	20150217	1742	-99	-99	1.10	0.01
lef	2015.17182	20150304	1708	-99	-99	1.12	0.00
lef	2015.19354	20150312	1527	-99	-99	1.18	0.01
lef	2015.24848	20150401	1640	-99	-99	1.14	0.01
lef	2015.26496	20150407	1702	-99	-99	1.19	0.01
lef	2015.28410	20150414	1644	-99	-99	1.08	0.02
lef	2015.30601	20150422	1641	-99	-99	1.10	0.00
lef	2015.34162	20150505	1638	-99	-99	1.16	0.01
lef	2015.38009	20150519	1734	-99	-99	1.11	0.01
lef	2015.41828	20150602	1610	-99	-99	1.24	0.04
